LONGITUDE,LATITUDE,Easting,Northing,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.154054,40.285099,683109.592689,4461632.801423,969104613,1,139.9056,16,12,43,33,2.84,69,2307,2,78,34.6868,4.40,2.73
-89.154054,40.285112,683109.557592,4461634.244554,969104614,1,146.8145,16,12,43,34,2.84,70,2289,2,79,34.8573,4.40,2.73
-89.154054,40.285124,683109.525195,4461635.576674,969104615,1,147.6781,16,12,43,35,2.84,66,2335,2,77,34.6576,4.40,2.73
-89.154054,40.285135,683109.495497,4461636.797785,969104616,1,135.5875,16,12,43,36,2.84,66,2322,2,74,33.1219,4.40,2.73
-89.154054,40.285146,683109.465800,4461638.018895,969104617,1,153.7234,16,12,43,37,2.84,66,2296,2,74,32.7510,4.50,2.80
-89.154054,40.285157,683109.436102,4461639.240006,969104618,1,148.5417,16,12,43,38,2.84,68,2316,2,77,34.3756,4.50,2.80
-89.154056,40.285171,683109.568333,4461640.798282,969104619,1,148.1692,16,12,43,39,2.90,67,2304,2,74,32.8651,4.60,2.86
-89.154056,40.285182,683109.538635,4461642.019392,969104620,1,154.0960,16,12,43,40,2.90,66,2310,2,76,33.8413,4.60,2.86
-89.154056,40.285196,683109.500838,4461643.573533,969104621,1,134.6223,16,12,43,41,2.90,68,2317,2,77,34.3905,4.60,2.86
-89.154059,40.285207,683109.726181,4461644.800846,969104622,1,159.3797,16,12,43,42,2.90,65,2340,2,76,34.2808,4.60,2.86
-89.154059,40.285218,683109.696483,4461646.021956,969104623,1,155.1408,16,12,43,43,2.90,65,2299,2,71,31.4643,4.60,2.86
-89.154059,40.285232,683109.658686,4461647.576097,969104624,1,143.2721,16,12,43,44,2.90,69,2305,2,76,33.7680,4.50,2.80
-89.154059,40.285240,683109.637088,4461648.464177,969104625,1,154.2931,16,12,43,45,2.90,67,2313,2,75,33.4394,4.50,2.80
-89.154059,40.285251,683109.607390,4461649.685288,969104626,1,139.8811,16,12,43,46,2.90,66,2305,2,73,32.4351,4.50,2.80
-89.154059,40.285262,683109.577693,4461650.906398,969104627,1,145.8154,16,12,43,47,2.90,67,2311,2,77,34.3014,4.50,2.80
-89.154059,40.285274,683109.545295,4461652.238519,969104628,1,160.2274,16,12,43,48,2.90,68,2319,2,77,34.4202,4.50,2.80
-89.154059,40.285285,683109.515598,4461653.459629,969104629,1,147.5110,16,12,43,49,2.90,68,2313,2,76,33.8852,4.50,2.80
-89.154059,40.285296,683109.485900,4461654.680740,969104630,1,153.4453,16,12,43,50,2.90,67,2323,2,78,34.9273,4.50,2.80
-89.154059,40.285312,683109.442703,4461656.456901,969104631,1,154.3481,16,12,43,51,2.90,66,2317,2,74,33.0506,4.50,2.80
-89.154062,40.285321,683109.673445,4461657.462194,969104632,1,146.7572,16,12,43,52,2.90,68,2301,2,78,34.5965,4.50,2.80
-89.154062,40.285335,683109.635648,4461659.016334,969104633,1,154.3481,16,12,43,53,2.90,66,2312,2,74,32.9793,4.60,2.86
-89.154062,40.285349,683109.597851,4461660.570475,969104634,1,150.1309,16,12,43,54,2.90,67,2325,2,77,34.5092,4.60,2.86
-89.154062,40.285360,683109.568153,4461661.791586,969104635,1,154.3481,16,12,43,55,2.90,64,2320,2,71,31.7518,4.60,2.86
-89.154062,40.285371,683109.538455,4461663.012696,969104636,1,152.2071,16,12,43,56,2.95,67,2291,2,75,33.1213,4.70,2.92
-89.154062,40.285382,683109.508758,4461664.233807,969104637,1,138.7844,16,12,43,57,3.01,69,2329,2,82,36.8133,4.80,2.98
-89.154062,40.285399,683109.462861,4461666.120977,969104638,1,146.5698,16,12,43,58,3.07,64,2331,2,75,33.6996,4.90,3.04
-89.154062,40.285410,683109.433163,4461667.342088,969104639,1,154.5355,16,12,43,59,3.07,67,2296,2,75,33.1936,4.90,3.04
-89.154062,40.285424,683109.395366,4461668.896229,969104640,1,136.7829,16,12,44,0,3.13,70,2307,2,80,35.5762,5.00,3.11
-89.154062,40.285437,683109.360269,4461670.339359,969104641,1,153.6421,16,12,44,1,3.18,67,2324,2,78,34.9424,5.10,3.17
-89.154062,40.285451,683109.322471,4461671.893500,969104642,1,149.0097,16,12,44,2,3.18,67,2307,2,77,34.2420,5.00,3.11
-89.154062,40.285465,683109.284674,4461673.447641,969104643,1,149.0097,16,12,44,3,3.18,68,2323,2,80,35.8229,5.10,3.17
-89.154065,40.285476,683109.510016,4461674.674954,969104644,1,156.7304,16,12,44,4,3.18,69,2301,2,78,34.5965,5.00,3.11
-89.154065,40.285487,683109.480318,4461675.896065,969104645,1,143.6052,16,12,44,5,3.18,70,2299,2,78,34.5665,5.00,3.11
-89.154068,40.285501,683109.697560,4461677.456408,969104646,1,159.0466,16,12,44,6,3.18,68,2318,2,77,34.4053,5.00,3.11
-89.154068,40.285512,683109.667862,4461678.677518,969104647,1,155.1862,16,12,44,7,3.18,68,2309,2,79,35.1619,5.10,3.17
-89.154068,40.285526,683109.630065,4461680.231659,969104648,1,154.4142,16,12,44,8,3.18,72,2296,2,81,35.8491,5.00,3.11
-89.154068,40.285537,683109.600367,4461681.452770,969104649,1,159.3598,16,12,44,9,3.18,69,2331,2,79,35.4969,5.10,3.17
-89.154065,40.285551,683109.307530,4461683.000708,969104650,1,140.5495,16,12,44,10,3.30,66,2315,2,73,32.5758,5.20,3.23
-89.154065,40.285565,683109.269733,4461684.554848,969104651,1,153.2306,16,12,44,11,3.18,69,2292,2,77,34.0194,5.00,3.11
-89.154062,40.285579,683108.976896,4461686.102786,969104652,1,157.8275,16,12,44,12,3.18,67,2316,2,76,33.9292,5.10,3.17
-89.154062,40.285593,683108.939099,4461687.656927,969104653,1,146.3352,16,12,44,13,3.18,66,2317,2,75,33.4972,5.10,3.17
-89.154062,40.285607,683108.901302,4461689.211068,969104654,1,150.9322,16,12,44,14,3.18,66,2307,2,75,33.3526,5.10,3.17
-89.154065,40.285624,683109.110444,4461691.104441,969104655,1,170.0860,16,12,44,15,3.18,68,2320,2,77,34.4350,5.10,3.17
-89.154065,40.285635,683109.080746,4461692.325552,969104656,1,156.2952,16,12,44,16,3.18,69,2305,2,75,33.3237,5.10,3.17
-89.154065,40.285649,683109.042948,4461693.879693,969104657,1,156.2952,16,12,44,17,3.18,71,2292,2,81,35.7867,5.00,3.11
-89.154065,40.285662,683109.007851,4461695.322823,969104658,1,144.8029,16,12,44,18,3.18,67,2325,2,76,34.0610,5.10,3.17
-89.154065,40.285676,683108.970053,4461696.876964,969104659,1,147.8676,16,12,44,19,3.18,66,2317,2,75,33.4972,5.10,3.17
-89.154065,40.285690,683108.932256,4461698.431105,969104660,1,164.7229,16,12,44,20,3.18,68,2311,2,76,33.8559,5.10,3.17
-89.154065,40.285701,683108.902558,4461699.652216,969104661,1,158.5937,16,12,44,21,3.18,68,2302,2,75,33.2804,5.10,3.17
-89.154065,40.285715,683108.864760,4461701.206356,969104662,1,148.6865,16,12,44,22,3.30,70,2298,2,79,34.9944,5.10,3.17
-89.154065,40.285724,683108.840462,4461702.205447,969104663,1,147.5315,16,12,44,23,3.24,69,2353,1,70,31.7498,5.10,3.17
-89.154065,40.285737,683108.805364,4461703.648577,969104664,1,141.2892,16,12,44,24,3.30,65,2330,1,63,28.2955,5.20,3.23
-89.154065,40.285749,683108.772967,4461704.980698,969104665,1,146.0261,16,12,44,25,3.24,68,2291,1,64,28.2635,5.10,3.17
-89.154065,40.285762,683108.737869,4461706.423829,969104666,1,140.0044,16,12,44,26,3.24,68,2302,1,65,28.8430,5.10,3.17
-89.154068,40.285776,683108.955110,4461707.984172,969104667,1,146.0261,16,12,44,27,3.24,69,2324,1,69,30.9105,5.10,3.17
-89.154068,40.285790,683108.917312,4461709.538313,969104668,1,133.6372,16,12,44,28,3.47,72,2285,1,68,29.9514,5.50,3.42
-89.154068,40.285810,683108.863315,4461711.758514,969104669,1,96.5353,16,12,44,29,4.09,70,2337,1,73,32.8854,6.50,4.04
-89.154068,40.285829,683108.812019,4461713.867705,969104670,1,56.8193,16,12,44,30,4.55,74,2277,1,71,31.1633,7.20,4.47
-89.154068,40.285849,683108.758022,4461716.087906,969104671,0,29.6528,16,12,44,31,5.34,74,2311,1,74,32.9650,8.40,5.22
-89.154076,40.285871,683109.378727,4461718.546668,969104672,0,21.0208,16,12,44,32,5.80,61,2362,1,62,28.2288,9.10,5.65
-89.154090,40.285896,683110.501407,4461721.350866,969104673,0,11.5596,16,12,44,33,6.53,79,2238,1,69,29.7667,10.30,6.40
-89.154112,40.285918,683112.312287,4461723.838575,969104674,0,8.0187,16,12,44,34,6.99,80,2284,1,79,34.7812,11.00,6.84
-89.154137,40.285935,683114.391703,4461725.777437,969104675,0,7.8904,16,12,44,35,7.10,75,2316,1,74,33.0363,11.20,6.96
-89.154170,40.285951,683117.153918,4461727.621831,969104676,0,8.1038,16,12,44,36,7.22,71,2320,1,71,31.7518,11.40,7.08
-89.154204,40.285965,683120.006544,4461729.246273,969104677,0,5.3188,16,12,44,37,7.33,64,2341,1,65,29.3316,11.50,7.15
-89.154243,40.285971,683123.305832,4461729.992975,969104678,0,2.9918,16,12,44,38,7.33,65,2316,1,64,28.5720,11.50,7.15
-89.154281,40.285976,683126.522806,4461730.626601,969104679,0,2.6802,16,12,44,39,7.27,64,2321,1,64,28.6336,11.40,7.08
-89.154320,40.285976,683129.838294,4461730.707246,969104680,0,1.6621,16,12,44,40,7.33,63,2329,1,61,27.3855,11.50,7.15
-89.154359,40.285976,683133.153782,4461730.787892,969104681,0,0.0000,16,12,44,41,7.33,64,2323,1,62,27.7627,11.50,7.15
-89.154398,40.285976,683136.469270,4461730.868539,969104682,0,0.0000,16,12,44,42,7.33,62,2327,1,60,26.9134,11.50,7.15
-89.154437,40.285971,683139.798259,4461730.394138,969104683,0,0.0000,16,12,44,43,6.93,59,2414,1,55,25.5930,10.80,6.71
-89.154468,40.285965,683142.449849,4461729.792184,969104684,0,0.0000,16,12,44,44,5.91,33,2328,1,30,13.4625,9.20,5.72
-89.154495,40.285960,683144.758689,4461729.292969,969104685,0,0.0000,16,12,44,45,5.23,61,2285,1,57,25.1063,8.20,5.10
-89.154520,40.285949,683146.913706,4461728.123559,969104686,0,0.0000,16,12,44,46,5.28,61,2333,1,58,26.0834,8.30,5.16
-89.154540,40.285935,683148.651763,4461726.610778,969104687,0,0.0000,16,12,44,47,5.28,59,2334,1,57,25.6447,8.30,5.16
-89.154556,40.285918,683150.057872,4461724.756696,969104688,0,0.0000,16,12,44,48,5.40,57,2349,1,57,25.8095,8.50,5.28
-89.154562,40.285893,683150.635458,4461721.993853,969104689,0,0.0000,16,12,44,49,5.45,48,2370,1,49,22.3855,8.60,5.34
-89.154565,40.285820,683151.087630,4461713.896322,969104690,1,0.0000,16,12,44,50,3.24,48,2369,1,49,22.3760,5.10,3.17
-89.154565,40.285809,683151.117335,4461712.675212,969104691,1,0.0000,16,12,44,51,3.18,42,2324,1,38,17.0232,5.00,3.11
-89.154565,40.285795,683151.155141,4461711.121071,969104692,1,0.0000,16,12,44,52,2.95,50,2339,1,48,21.6418,4.60,2.86
-89.154565,40.285784,683151.184846,4461709.899960,969104693,1,83.8463,16,12,44,53,2.95,48,2338,1,47,21.1818,4.50,2.80
-89.154565,40.285773,683151.214551,4461708.678850,969104694,1,113.7104,16,12,44,54,2.90,52,2321,1,48,21.4752,4.50,2.80
-89.154565,40.285759,683151.252357,4461707.124709,969104695,1,115.4909,16,12,44,55,2.90,57,2322,1,54,24.1700,4.50,2.80
-89.154565,40.285748,683151.282062,4461705.903598,969104696,1,136.5658,16,12,44,56,2.90,58,2336,1,57,25.6666,4.50,2.80
-89.154565,40.285737,683151.311767,4461704.682487,969104697,1,136.5658,16,12,44,57,2.90,58,2333,1,56,25.1840,4.50,2.80
-89.154565,40.285726,683151.341472,4461703.461377,969104698,1,129.8218,16,12,44,58,2.90,58,2339,1,57,25.6996,4.50,2.80
-89.154565,40.285714,683151.373877,4461702.129256,969104699,1,144.9958,16,12,44,59,2.90,57,2339,1,55,24.7979,4.60,2.86
-89.154565,40.285703,683151.403582,4461700.908145,969104700,1,141.6238,16,12,45,0,2.90,59,2330,1,56,25.1516,4.50,2.80
-89.154565,40.285689,683151.441388,4461699.354004,969104701,1,161.8558,16,12,45,1,2.90,61,2307,1,59,26.2374,4.60,2.86
-89.154565,40.285678,683151.471093,4461698.132894,969104702,1,170.2521,16,12,45,2,2.84,63,2324,1,62,27.7747,4.40,2.73
-89.154565,40.285664,683151.508900,4461696.578753,969104703,1,149.6155,16,12,45,3,2.84,64,2329,1,63,28.2834,4.50,2.80
-89.154565,40.285653,683151.538604,4461695.357642,969104704,1,151.2174,16,12,45,4,2.84,59,2343,1,57,25.7436,4.50,2.80
-89.154565,40.285642,683151.568309,4461694.136532,969104705,1,159.1410,16,12,45,5,2.90,59,2312,1,56,24.9573,4.60,2.86
-89.154565,40.285628,683151.606116,4461692.582391,969104706,1,152.4403,16,12,45,6,2.90,59,2339,1,58,26.1505,4.50,2.80
-89.154562,40.285620,683151.372680,4461691.688106,969104707,1,160.8161,16,12,45,7,2.90,61,2308,1,58,25.8039,4.50,2.80
-89.154559,40.285609,683151.147346,4461690.460791,969104708,1,155.7906,16,12,45,8,2.90,64,2318,1,61,27.2562,4.50,2.80
-89.154559,40.285598,683151.177051,4461689.239681,969104709,1,146.5772,16,12,45,9,2.90,55,2324,2,60,26.8787,4.50,2.80
-89.154557,40.285587,683151.036730,4461688.014434,969104710,1,154.6348,16,12,45,10,2.84,68,2300,2,78,34.5815,4.40,2.73
-89.154557,40.285576,683151.066434,4461686.793323,969104711,1,152.9261,16,12,45,11,2.84,65,2337,2,75,33.7864,4.50,2.80
-89.154557,40.285567,683151.090738,4461685.794233,969104712,1,165.7411,16,12,45,12,2.84,62,2312,2,70,31.1966,4.50,2.80
-89.154559,40.285551,683151.303971,4461684.022208,969104713,1,166.5955,16,12,45,13,2.84,65,2323,2,74,33.1362,4.50,2.80
-89.154559,40.285537,683151.341777,4461682.468067,969104714,1,156.3434,16,12,45,14,2.84,66,2327,2,76,34.0903,4.50,2.80
-89.154559,40.285526,683151.371482,4461681.246957,969104715,1,158.0521,16,12,45,15,2.84,61,2339,2,69,31.1101,4.50,2.80
-89.154559,40.285514,683151.403887,4461679.914836,969104716,1,137.5480,16,12,45,16,2.84,62,2313,2,69,30.7642,4.50,2.80
-89.154559,40.285501,683151.438993,4461678.471705,969104717,1,152.9261,16,12,45,17,2.84,65,2301,2,73,32.3788,4.50,2.80
-89.154559,40.285489,683151.471398,4461677.139585,969104718,1,160.6151,16,12,45,18,2.84,62,2322,2,70,31.3315,4.50,2.80
-89.154559,40.285478,683151.501102,4461675.918474,969104719,1,152.9261,16,12,45,19,2.84,62,2325,2,70,31.3720,4.50,2.80
-89.154557,40.285467,683151.360781,4461674.693227,969104720,1,157.1978,16,12,45,20,2.84,67,2305,2,75,33.3237,4.40,2.73
-89.154557,40.285456,683151.390485,4461673.472117,969104721,1,163.1781,16,12,45,21,2.84,64,2351,2,74,33.5356,4.50,2.80
-89.154557,40.285445,683151.420190,4461672.251006,969104722,1,150.9463,16,12,45,22,2.84,68,2284,2,71,31.2591,4.50,2.80
-89.154554,40.285434,683151.194855,4461671.023691,969104723,1,165.5264,16,12,45,23,2.84,66,2327,2,76,34.0903,4.40,2.73
-89.154554,40.285423,683151.224560,4461669.802581,969104724,1,160.3805,16,12,45,24,2.84,64,2325,2,73,32.7165,4.50,2.80
-89.154554,40.285409,683151.262366,4461668.248440,969104725,1,158.6652,16,12,45,25,2.84,63,2298,2,70,31.0077,4.50,2.80
-89.154557,40.285395,683151.555211,4461666.700503,969104726,1,159.5228,16,12,45,26,2.84,68,2300,2,76,33.6948,4.40,2.73
-89.154557,40.285384,683151.584916,4461665.479393,969104727,1,150.0887,16,12,45,27,2.84,60,2348,2,71,32.1350,4.50,2.80
-89.154557,40.285370,683151.622722,4461663.925252,969104728,1,161.2381,16,12,45,28,2.84,63,2306,2,70,31.1156,4.50,2.80
-89.154557,40.285359,683151.652426,4461662.704141,969104729,1,165.5264,16,12,45,29,2.84,65,2306,2,73,32.4492,4.50,2.80
-89.154557,40.285351,683151.674030,4461661.816061,969104730,1,154.3769,16,12,45,30,2.84,63,2314,2,73,32.5617,4.50,2.80
-89.154557,40.285342,683151.698333,4461660.816971,969104731,1,162.7561,16,12,45,31,2.84,64,2335,2,74,33.3073,4.40,2.73
-89.154557,40.285331,683151.728038,4461659.595860,969104732,1,150.8264,16,12,45,32,2.84,63,2310,2,70,31.1696,4.50,2.80
-89.154557,40.285320,683151.757742,4461658.374749,969104733,1,149.1221,16,12,45,33,2.84,65,2323,2,74,33.1362,4.40,2.73
-89.154557,40.285309,683151.787447,4461657.153639,969104734,1,152.5306,16,12,45,34,2.84,64,2321,2,73,32.6602,4.50,2.80
-89.154554,40.285298,683151.562112,4461655.926324,969104735,1,136.3402,16,12,45,35,2.84,65,2320,2,72,32.1990,4.50,2.80
-89.154551,40.285284,683151.344877,4461654.365979,969104736,1,145.7136,16,12,45,36,2.84,65,2314,2,74,33.0078,4.50,2.80
-89.154551,40.285270,683151.382683,4461652.811839,969104737,1,144.8615,16,12,45,37,2.84,64,2318,2,72,32.1712,4.50,2.80
-89.154551,40.285259,683151.412387,4461651.590728,969104738,1,142.3051,16,12,45,38,2.84,62,2335,2,72,32.4071,4.50,2.80
-89.154551,40.285245,683151.450193,4461650.036587,969104739,1,148.2700,16,12,45,39,2.84,65,2317,2,73,32.6040,4.50,2.80
-89.154551,40.285234,683151.479897,4461648.815477,969104740,1,130.9059,16,12,45,40,3.01,66,2313,2,74,32.9935,4.80,2.98
-89.154551,40.285220,683151.517703,4461647.261336,969104741,1,134.9462,16,12,45,41,3.01,66,2303,2,73,32.4070,4.80,2.98
-89.154551,40.285212,683151.539306,4461646.373256,969104742,1,147.8752,16,12,45,42,3.01,63,2322,2,71,31.7791,4.80,2.98
-89.154551,40.285201,683151.569011,4461645.152145,969104743,1,134.1382,16,12,45,43,3.01,64,2324,2,71,31.8065,4.80,2.98
-89.154551,40.285187,683151.606816,4461643.598004,969104744,1,134.1382,16,12,45,44,3.01,67,2299,2,75,33.2370,4.70,2.92
-89.154551,40.285173,683151.644622,4461642.043864,969104745,1,142.2188,16,12,45,45,3.01,65,2331,2,74,33.2503,4.80,2.98
-89.154551,40.285162,683151.674326,4461640.822753,969104746,1,136.5624,16,12,45,46,3.01,64,2297,2,69,30.5514,4.80,2.98
-89.154551,40.285148,683151.712132,4461639.268612,969104747,1,151.1075,16,12,45,47,3.01,66,2305,2,74,32.8794,4.70,2.92
-89.154548,40.285134,683151.494897,4461637.708268,969104748,1,146.2591,16,12,45,48,3.01,66,2310,2,75,33.3960,4.80,2.98
-89.154548,40.285117,683151.540803,4461635.821097,969104749,1,139.3450,16,12,45,49,3.01,65,2333,2,76,34.1782,4.70,2.92
-89.154548,40.285106,683151.570508,4461634.599986,969104750,1,146.6363,16,12,45,50,3.01,65,2312,2,73,32.5336,4.80,2.98
-89.154548,40.285092,683151.608313,4461633.045845,969104751,1,137.7247,16,12,45,51,3.01,66,2295,2,74,32.7368,4.80,2.98
-89.154548,40.285081,683151.638017,4461631.824735,969104752,1,145.8262,16,12,45,52,3.01,64,2333,2,74,33.2788,4.80,2.98
-89.154548,40.285067,683151.675823,4461630.270594,969104753,1,146.6363,16,12,45,53,3.01,65,2299,2,71,31.4643,4.80,2.98
-89.154548,40.285059,683151.697426,4461629.382514,969104754,1,141.7755,16,12,45,54,3.01,70,2286,2,78,34.3710,4.70,2.92
-89.154548,40.285048,683151.727130,4461628.161403,969104755,1,154.7378,16,12,45,55,3.01,65,2330,2,75,33.6852,4.80,2.98
-89.154546,40.285037,683151.586807,4461626.936157,969104756,1,141.7755,16,12,45,56,3.01,64,2315,2,72,32.1296,4.80,2.98
-89.154546,40.285026,683151.616511,4461625.715046,969104757,1,142.5856,16,12,45,57,3.01,63,2328,2,73,32.7587,4.70,2.92
-89.154546,40.285012,683151.654317,4461624.160906,969104758,1,157.1655,16,12,45,58,3.01,64,2313,2,73,32.5477,4.80,2.98
-89.154546,40.285001,683151.684021,4461622.939795,969104759,1,135.4041,16,12,45,59,3.01,66,2316,2,75,33.4828,4.70,2.92
-89.154546,40.284989,683151.716426,4461621.607674,969104760,1,141.0460,16,12,46,0,3.01,65,2311,2,72,32.0741,4.80,2.98
-89.154546,40.284976,683151.751531,4461620.164544,969104761,1,146.6878,16,12,46,1,3.01,66,2326,2,75,33.6273,4.70,2.92
-89.154546,40.284962,683151.789336,4461618.610403,969104762,1,137.8221,16,12,46,2,3.01,63,2337,2,72,32.4349,4.80,2.98
-89.154546,40.284951,683151.819040,4461617.389293,969104763,1,148.2998,16,12,46,3,3.01,65,2296,2,71,31.4233,4.80,2.98
-89.154546,40.284937,683151.856845,4461615.835152,969104764,1,140.2400,16,12,46,4,3.01,67,2300,2,75,33.2514,4.70,2.92
-89.154546,40.284926,683151.886550,4461614.614041,969104765,1,142.6579,16,12,46,5,3.01,66,2331,2,77,34.5983,4.80,2.98
-89.154546,40.284909,683151.932456,4461612.726871,969104766,1,143.4639,16,12,46,6,3.01,64,2324,2,72,32.2545,4.80,2.98
-89.154546,40.284898,683151.962160,4461611.505760,969104767,1,132.5221,16,12,46,7,3.01,64,2320,2,74,33.0934,4.70,2.92
-89.154546,40.284887,683151.991864,4461610.284650,969104768,1,149.4913,16,12,46,8,3.01,62,2318,2,69,30.8307,4.80,2.98
-89.154543,40.284873,683151.774628,4461608.724305,969104769,1,155.1478,16,12,46,9,3.01,62,2304,2,69,30.6445,4.80,2.98
-89.154543,40.284862,683151.804332,4461607.503194,969104770,1,141.4107,16,12,46,10,3.01,68,2301,2,77,34.1530,4.70,2.92
-89.154543,40.284848,683151.842137,4461605.949054,969104771,1,151.1075,16,12,46,11,3.01,65,2347,2,75,33.9309,4.80,2.98
-89.154543,40.284839,683151.866441,4461604.949963,969104772,1,134.9462,16,12,46,12,3.01,64,2308,2,72,32.0324,4.80,2.98
-89.154543,40.284826,683151.901545,4461603.506833,969104773,1,143.0269,16,12,46,13,3.01,67,2298,2,75,33.2225,4.70,2.92
-89.154543,40.284812,683151.939351,4461601.952692,969104774,1,165.6526,16,12,46,14,3.01,63,2333,2,73,32.8291,4.70,2.92
-89.154543,40.284801,683151.969055,4461600.731582,969104775,1,150.2994,16,12,46,15,3.01,66,2310,2,74,32.9507,4.70,2.92
-89.154543,40.284787,683152.006860,4461599.177441,969104776,1,159.1970,16,12,46,16,3.01,67,2329,2,76,34.1196,4.70,2.92
-89.154543,40.284776,683152.036564,4461597.956331,969104777,1,150.2625,16,12,46,17,3.01,63,2327,2,72,32.2961,4.80,2.98
-89.154543,40.284759,683152.082470,4461596.069160,969104778,1,138.8913,16,12,46,18,3.01,67,2297,2,72,31.8798,4.70,2.92
-89.154540,40.284748,683151.857132,4461594.841845,969104779,1,147.8258,16,12,46,19,3.01,63,2333,2,72,32.3794,4.80,2.98
-89.154537,40.284737,683151.631794,4461593.614531,969104780,1,151.8870,16,12,46,20,3.01,63,2311,2,69,30.7376,4.70,2.92
-89.154537,40.284726,683151.661498,4461592.393420,969104781,1,152.6992,16,12,46,21,3.01,64,2314,2,73,32.5617,4.70,2.92
-89.154537,40.284712,683151.699303,4461590.839280,969104782,1,157.5726,16,12,46,22,3.01,67,2298,2,73,32.3366,4.70,2.92
-89.154537,40.284701,683151.729007,4461589.618169,969104783,1,151.8870,16,12,46,23,3.01,65,2327,2,75,33.6418,4.70,2.92
-89.154537,40.284692,683151.753310,4461588.619079,969104784,1,157.5726,16,12,46,24,3.01,63,2311,2,71,31.6286,4.80,2.98
-89.154537,40.284678,683151.791115,4461587.064938,969104785,1,164.8826,16,12,46,25,3.01,60,2332,2,69,31.0169,4.80,2.98
-89.154537,40.284667,683151.820819,4461585.843828,969104786,1,153.5114,16,12,46,26,3.01,64,2319,2,72,32.1851,4.70,2.92
-89.154537,40.284653,683151.858624,4461584.289687,969104787,1,154.3237,16,12,46,27,3.01,64,2317,2,72,32.1573,4.80,2.98
-89.154537,40.284642,683151.888327,4461583.068577,969104788,1,144.5769,16,12,46,28,3.01,62,2327,2,71,31.8476,4.80,2.98
-89.154537,40.284631,683151.918031,4461581.847466,969104789,1,147.8258,16,12,46,29,3.01,61,2321,2,68,30.4232,4.70,2.92
-89.154537,40.284614,683151.963937,4461579.960296,969104790,1,156.7604,16,12,46,30,3.01,63,2322,2,71,31.7791,4.70,2.92
-89.154537,40.284603,683151.993641,4461578.739185,969104791,1,155.9481,16,12,46,31,3.01,57,2355,2,67,30.4150,4.80,2.98
