LONGITUDE,LATITUDE,TIME,STATUS,DRY_YIELD,DAYOFMONTH,HOUR,MINUTE,SECOND,SPEED,TIMELAPSE,TORQUE,ENG_SPD,CURVE,FUEL,FUEL_KG/HR,GRD_SPD,MPH
-89.154875,40.283519,969102715,1,232.1293,16,12,11,55,3.13,1,74,2312,2,89,39.6643,4.9,3.04
-89.154875,40.283505,969102714,1,223.4413,16,12,11,54,3.13,1,78,2317,2,94,41.9832,4.8,2.98
-89.154875,40.283494,969102713,1,223.4413,16,12,11,53,3.13,1,81,2235,2,86,37.0508,4.9,3.04
-89.154875,40.283483,969102712,1,231.3395,16,12,11,52,3.13,1,78,2307,2,90,40.0232,4.8,2.98
-89.154875,40.283472,969102711,1,256.6139,16,12,11,51,3.13,1,78,2273,2,88,38.557,4.9,3.04
-89.154875,40.28346,969102710,1,228.97,16,12,11,50,3.13,1,79,2296,2,94,41.6027,4.8,2.98
-89.154875,40.283447,969102709,1,221.0718,16,12,11,49,3.13,1,81,2243,2,88,38.0481,4.8,2.98
-89.154875,40.283433,969102708,1,197.3771,16,12,11,48,3.13,1,78,2289,2,88,38.8284,4.8,2.98
-89.154875,40.283419,969102707,1,198.9567,16,12,11,47,3.13,1,75,2318,2,90,40.214,4.9,3.04
-89.154877,40.283405,969102706,1,200.5364,16,12,11,46,3.13,1,81,2277,2,92,40.3806,4.8,2.98
-89.154877,40.283391,969102705,1,206.3289,16,12,11,45,3.13,1,79,2266,2,85,37.1279,4.8,2.98
-89.154877,40.283377,969102704,1,202.3899,16,12,11,44,3.13,1,74,2292,2,86,37.9957,4.9,3.04
-89.154877,40.283363,969102703,1,214.9949,16,12,11,43,3.13,1,77,2291,2,88,38.8624,4.8,2.98
-89.154875,40.283352,969102702,1,191.3604,16,12,11,42,3.13,1,78,2297,2,90,39.8497,4.8,2.98
-89.154875,40.283338,969102701,1,166.9382,16,12,11,41,3.13,1,78,2286,2,92,40.5402,4.8,2.98
-89.154869,40.283327,969102700,1,160.6356,16,12,11,40,3.13,1,82,2255,2,84,36.513,4.8,2.98
-89.154869,40.283234,969102669,1,195.1498,16,12,11,9,3.52,1,94,2272,2,92,40.2919,5.4,3.36
-89.154869,40.28322,969102668,1,185.958,16,12,11,8,3.52,1,81,2283,2,91,40.0469,5.5,3.42
-89.154867,40.283207,969102667,1,181.7156,16,12,11,7,3.52,1,80,2279,2,91,39.9767,5.5,3.42
-89.154867,40.283193,969102666,1,185.958,16,12,11,6,3.52,1,81,2298,2,96,42.5248,5.5,3.42
-89.154867,40.283176,969102665,1,177.4732,16,12,11,5,3.52,1,83,2269,2,92,40.2387,5.5,3.42
-89.154864,40.283162,969102664,1,188.0792,16,12,11,4,3.52,1,80,2274,2,93,40.7657,5.4,3.36
-89.154858,40.283143,969102663,1,199.3922,16,12,11,3,3.52,1,79,2267,2,91,39.7662,5.5,3.42
-89.154858,40.283129,969102662,1,192.3216,16,12,11,2,3.52,1,83,2300,2,99,43.8919,5.4,3.36
-89.154858,40.283112,969102661,1,185.2509,16,12,11,1,3.52,1,85,2246,2,94,40.6967,5.4,3.36
-89.154858,40.283098,969102660,1,195.8569,16,12,11,0,3.52,1,79,2271,2,89,38.9609,5.4,3.36
-89.154858,40.283084,969102659,1,205.0487,16,12,10,59,3.52,1,81,2296,2,93,41.1601,5.5,3.42
-89.154858,40.28307,969102658,1,205.7558,16,12,10,58,3.52,1,82,2267,2,95,41.5142,5.5,3.42
-89.154858,40.283057,969102657,1,202.9275,16,12,10,57,3.52,1,85,2270,2,96,42.0067,5.4,3.36
-89.154858,40.283043,969102656,1,205.7558,16,12,10,56,3.52,1,84,2264,2,94,41.0228,5.5,3.42
-89.154858,40.283029,969102655,1,208.584,16,12,10,55,3.52,1,84,2289,2,101,44.5645,5.4,3.36
-89.154858,40.283015,969102654,1,217.0688,16,12,10,54,3.52,1,87,2248,2,99,42.8996,5.5,3.42
-89.154853,40.283001,969102653,1,213.4408,16,12,10,53,3.47,1,91,2275,2,106,46.4846,5.3,3.29
-89.154853,40.282987,969102652,1,207.877,16,12,10,52,3.52,1,92,2243,2,98,42.3718,5.4,3.36
-89.154853,40.28297,969102651,1,191.6145,16,12,10,51,3.52,1,82,2274,2,96,42.0807,5.5,3.42
-89.15485,40.282957,969102650,1,193.7357,16,12,10,50,3.52,1,86,2266,2,97,42.3695,5.4,3.36
-89.15485,40.282943,969102649,1,172.5238,16,12,10,49,3.52,1,87,2300,2,104,46.1087,5.4,3.36
-89.15485,40.282926,969102648,1,171.1096,16,12,10,48,3.52,1,91,2221,2,96,41.0999,5.4,3.36
-89.15485,40.282912,969102647,1,170.4026,16,12,10,47,3.52,1,83,2274,2,94,41.204,5.4,3.36
-89.15485,40.282898,969102646,1,168.9884,16,12,10,46,3.52,1,80,2252,2,88,38.2008,5.5,3.42
-89.154847,40.282887,969102645,1,166.8672,16,12,10,45,3.52,1,80,2298,2,92,40.753,5.5,3.42
-89.154847,40.282873,969102644,1,172.5238,16,12,10,44,3.52,1,82,2302,2,93,41.2676,5.5,3.42
-89.154847,40.282857,969102643,1,185.2509,16,12,10,43,3.52,1,80,2288,2,91,40.1346,5.5,3.42
-89.154847,40.282843,969102642,1,179.5944,16,12,10,42,3.52,1,83,2305,2,99,43.9873,5.5,3.42
-89.154847,40.282829,969102641,1,177.9858,16,12,10,41,3.52,1,85,2254,2,94,40.8416,5.4,3.36
-89.154847,40.282815,969102640,1,176.5788,16,12,10,40,3.52,1,80,2279,2,90,39.5374,5.5,3.42
-89.154847,40.282795,969102639,1,179.3928,16,12,10,39,3.52,1,77,2282,2,90,39.5895,5.5,3.42
-89.154844,40.282782,969102638,1,161.8053,16,12,10,38,3.52,1,80,2281,2,94,41.3309,5.5,3.42
-89.154844,40.282768,969102637,1,160.3983,16,12,10,37,3.52,1,82,2260,2,91,39.6434,5.4,3.36
-89.154844,40.282754,969102636,1,170.3143,16,12,10,36,3.58,1,79,2282,2,89,39.1496,5.5,3.42
-89.154844,40.282737,969102635,1,177.2376,16,12,10,35,3.58,1,77,2284,2,89,39.1839,5.6,3.48
-89.154842,40.282723,969102634,1,165.3228,16,12,10,34,3.52,1,82,2337,2,108,48.6524,5.5,3.42
-89.154842,40.282712,969102633,1,158.2878,16,12,10,33,3.52,1,93,2221,2,100,42.8124,5.4,3.36
-89.154842,40.282698,969102632,1,158.6449,16,12,10,32,3.47,1,87,2264,2,100,43.6413,5.3,3.29
-89.154842,40.282684,969102631,1,170.1404,16,12,10,31,3.58,1,84,2208,2,84,35.752,5.5,3.42
-89.155064,40.285673,969102326,1,207.2651,16,12,5,26,3.47,1,89,2284,2,91,40.0644,5.4,3.36
-89.155064,40.285657,969102325,1,200.2153,16,12,5,25,3.47,1,80,2275,2,87,38.1524,5.4,3.36
-89.155064,40.28564,969102324,1,199.5103,16,12,5,24,3.47,1,79,2293,2,93,41.1063,5.4,3.36
-89.155064,40.285626,969102323,1,202.3303,16,12,5,23,3.47,1,81,2282,2,91,40.0293,5.3,3.29
-89.155064,40.285609,969102322,1,180.3393,16,12,5,22,3.52,1,76,2289,2,87,38.3872,5.5,3.42
-89.155061,40.285596,969102321,1,197.3954,16,12,5,21,3.47,1,79,2313,2,92,41.019,5.4,3.36
-89.155061,40.285579,969102320,1,206.5602,16,12,5,20,3.47,1,79,2273,2,91,39.8715,5.4,3.36
-89.155058,40.285565,969102319,1,206.5602,16,12,5,19,3.47,1,79,2278,2,90,39.5201,5.4,3.36
-89.155058,40.285551,969102318,1,205.8552,16,12,5,18,3.47,1,80,2282,2,91,40.0293,5.4,3.36
-89.155058,40.285537,969102317,1,217.8399,16,12,5,17,3.47,1,79,2274,2,88,38.574,5.4,3.36
-89.155058,40.285523,969102316,1,217.1349,16,12,5,16,3.47,1,76,2292,2,92,40.6466,5.4,3.36
-89.155058,40.285509,969102315,1,188.2306,16,12,5,15,3.47,1,82,2276,2,92,40.3628,5.4,3.36
-89.155056,40.285496,969102314,1,198.1004,16,12,5,14,3.47,1,79,2280,2,93,40.8733,5.4,3.36
-89.155056,40.285482,969102313,1,197.3954,16,12,5,13,3.47,1,81,2283,2,95,41.8072,5.3,3.29
-89.155056,40.285468,969102312,1,223.4798,16,12,5,12,3.47,1,83,2269,2,93,40.6761,5.3,3.29
-89.155056,40.285454,969102311,1,197.3954,16,12,5,11,3.47,1,80,2275,2,93,40.7836,5.4,3.36
-89.155056,40.28544,969102310,1,194.5754,16,12,5,10,3.47,1,84,2300,2,102,45.222,5.4,3.36
-89.155056,40.285426,969102309,1,205.8552,16,12,5,9,3.47,1,87,2244,2,96,41.5256,5.3,3.29
-89.155056,40.285407,969102308,1,194.9599,16,12,5,8,3.52,1,82,2273,2,93,40.7478,5.4,3.36
-89.155056,40.285393,969102307,1,186.6045,16,12,5,7,3.52,1,79,2242,2,86,37.1668,5.4,3.36
-89.155056,40.285379,969102306,1,199.8339,16,12,5,6,3.52,1,76,2302,2,90,39.9364,5.5,3.42
-89.155056,40.285365,969102305,1,187.3008,16,12,5,5,3.52,1,78,2302,2,92,40.8239,5.4,3.36
-89.155056,40.285351,969102304,1,188.6933,16,12,5,4,3.52,1,84,2253,2,91,39.5206,5.4,3.36
-89.155056,40.285337,969102303,1,194.2636,16,12,5,3,3.52,1,80,2285,2,90,39.6415,5.4,3.36
-89.155056,40.285329,969102302,1,201.2265,16,12,5,2,3.52,1,80,2295,2,91,40.2574,5.4,3.36
-89.155056,40.285315,969102301,1,213.0633,16,12,5,1,3.52,1,77,2281,2,91,40.0118,5.4,3.36
-89.155056,40.285301,969102300,1,190.0859,16,12,5,0,3.52,1,78,2283,2,90,39.6068,5.4,3.36
-89.155056,40.285287,969102299,1,182.6434,16,12,4,59,3.52,1,81,2282,2,90,39.5895,5.4,3.36
-89.155053,40.285273,969102298,1,190.2536,16,12,4,58,3.52,1,79,2294,2,94,41.5664,5.4,3.36
-89.155053,40.285257,969102297,1,204.0902,16,12,4,57,3.52,1,81,2251,2,91,39.4856,5.4,3.36
-89.15505,40.285237,969102296,1,195.0964,16,12,4,56,3.52,1,81,2298,2,90,39.867,5.5,3.42
-89.15505,40.285223,969102295,1,193.7127,16,12,4,55,3.52,1,82,2300,2,94,41.6751,5.4,3.36
-89.15505,40.285207,969102294,1,196.48,16,12,4,54,3.52,1,82,2262,2,90,39.2425,5.4,3.36
-89.15505,40.285193,969102293,1,203.3983,16,12,4,53,3.52,1,78,2285,2,91,40.082,5.4,3.36
-89.15505,40.285179,969102292,1,206.8575,16,12,4,52,3.52,1,78,2272,2,89,38.978,5.4,3.36
-89.15505,40.285165,969102291,1,219.3105,16,12,4,51,3.52,1,78,2280,2,89,39.1153,5.5,3.42
-89.15505,40.285151,969102290,1,227.8166,16,12,4,50,3.52,1,78,2289,2,89,39.2697,5.5,3.42
-89.15505,40.285137,969102289,1,218.1809,16,12,4,49,3.52,1,82,2290,2,92,40.6111,5.5,3.42
-89.15505,40.285126,969102288,1,204.4155,16,12,4,48,3.52,1,77,2307,2,88,39.1338,5.5,3.42
-89.15505,40.285112,969102287,1,206.4803,16,12,4,47,3.52,1,79,2295,2,91,40.2574,5.5,3.42
-89.15505,40.285096,969102286,1,203.039,16,12,4,46,3.52,1,81,2295,2,97,42.9117,5.4,3.36
-89.15505,40.285082,969102285,1,198.9094,16,12,4,45,3.52,1,85,2257,2,93,40.4609,5.4,3.36
-89.155047,40.285068,969102284,1,197.5328,16,12,4,44,3.52,1,81,2282,2,91,40.0293,5.4,3.36
-89.155047,40.285054,969102283,1,197.5328,16,12,4,43,3.52,1,77,2273,2,90,39.4333,5.4,3.36
-89.155047,40.285037,969102282,1,206.4803,16,12,4,42,3.52,1,82,2298,2,93,41.1959,5.4,3.36
-89.155047,40.285023,969102281,1,198.9094,16,12,4,41,3.52,1,85,2284,2,95,41.8255,5.4,3.36
-89.155047,40.285009,969102280,1,201.6624,16,12,4,40,3.52,1,80,2292,2,95,41.972,5.5,3.42
-89.155047,40.284996,969102279,1,205.6679,16,12,4,39,3.47,1,86,2262,2,91,39.6785,5.3,3.29
-89.155047,40.284982,969102278,1,215.4278,16,12,4,38,3.52,1,79,2272,2,88,38.5401,5.5,3.42
-89.155047,40.284965,969102277,1,180.3261,16,12,4,37,3.52,1,78,2323,2,99,44.3308,5.5,3.42
-89.155047,40.284954,969102276,1,184.4557,16,12,4,36,3.52,1,88,2239,2,95,41.0014,5.4,3.36
-89.155047,40.284937,969102275,1,195.468,16,12,4,35,3.52,1,79,2269,2,90,39.3639,5.4,3.36
-89.155045,40.284923,969102274,1,205.792,16,12,4,34,3.52,1,78,2275,2,87,38.1524,5.5,3.42
-89.155045,40.284909,969102273,1,202.3507,16,12,4,33,3.52,1,76,2295,2,89,39.3726,5.5,3.42
-89.155045,40.284893,969102272,1,182.173,16,12,4,32,3.52,1,79,2279,2,89,39.0981,5.4,3.36
-89.155042,40.284879,969102271,1,191.1437,16,12,4,31,3.52,1,79,2288,2,91,40.1346,5.4,3.36
-89.155042,40.284862,969102270,1,191.1437,16,12,4,30,3.52,1,79,2274,2,88,38.574,5.5,3.42
-89.155042,40.284848,969102269,1,187.6934,16,12,4,29,3.52,1,79,2300,2,91,40.3451,5.4,3.36
-89.155042,40.284834,969102268,1,194.5939,16,12,4,28,3.52,1,78,2284,2,90,39.6242,5.5,3.42
-89.155042,40.284818,969102267,1,191.8337,16,12,4,27,3.52,1,79,2281,2,91,40.0118,5.5,3.42
-89.155039,40.284804,969102266,1,199.4243,16,12,4,26,3.52,1,80,2273,2,90,39.4333,5.5,3.42
-89.155039,40.28479,969102265,1,193.9039,16,12,4,25,3.52,1,80,2298,2,93,41.1959,5.5,3.42
-89.155039,40.284776,969102264,1,189.7636,16,12,4,24,3.52,1,83,2295,2,100,44.2389,5.5,3.42
-89.155039,40.284762,969102263,1,201.7546,16,12,4,23,3.52,1,87,2264,2,100,43.6413,5.5,3.42
-89.155039,40.284748,969102262,1,188.6267,16,12,4,22,3.52,1,90,2261,2,105,45.7627,5.4,3.36
-89.155039,40.284732,969102261,1,184.481,16,12,4,21,3.52,1,85,2200,2,88,37.3187,5.5,3.42
-89.155264,40.284948,969101882,1,224.3211,16,11,58,2,3.18,1,84,2307,2,88,39.1338,4.9,3.04
-89.155267,40.284959,969101881,1,219.5326,16,11,58,1,3.3,1,77,2271,2,85,37.2098,5.1,3.17
-89.155267,40.284976,969101880,1,218.3835,16,11,58,0,3.35,1,76,2317,2,89,39.75,5.2,3.23
-89.155267,40.28499,969101879,1,214.0159,16,11,57,59,3.35,1,77,2285,2,87,38.3201,5.2,3.23
-89.155267,40.285004,969101878,1,206.3074,16,11,57,58,3.18,1,78,2293,2,89,39.3383,5,3.11
-89.155267,40.285015,969101877,1,204.0066,16,11,57,57,3.18,1,78,2278,2,88,38.6418,5,3.11
-89.155267,40.285032,969101876,1,211.5624,16,11,57,56,3.07,1,79,2280,2,90,39.5548,4.8,2.98
-89.155264,40.285043,969101875,1,238.7951,16,11,57,55,2.84,1,74,2260,2,80,34.8514,4.4,2.73
-89.155264,40.285054,969101874,1,220.4163,16,11,57,54,3.01,1,70,2322,2,83,37.1502,4.6,2.86
-89.155267,40.285068,969101873,1,192.8927,16,11,57,53,3.24,1,76,2322,2,90,40.2834,5.1,3.17
-89.155267,40.285082,969101872,1,211.676,16,11,57,52,3.18,1,77,2274,2,87,38.1356,5,3.11
-89.15527,40.285093,969101871,1,216.3957,16,11,57,51,2.95,1,76,2281,2,85,37.3737,4.6,2.86
-89.15527,40.285104,969101870,1,228.1653,16,11,57,50,2.73,1,75,2282,2,83,36.5103,4.3,2.67
-89.155272,40.285115,969101869,1,256.7788,16,11,57,49,2.67,1,73,2299,2,84,37.2254,4.1,2.55
-89.155272,40.285126,969101868,1,214.7438,16,11,57,48,3.01,1,80,2298,2,91,40.31,4.6,2.86
-89.155272,40.28514,969101867,1,198.638,16,11,57,47,3.18,1,81,2280,2,88,38.6758,4.9,3.04
-89.155272,40.285151,969101866,1,214.7438,16,11,57,46,3.18,1,74,2298,2,87,38.5381,5,3.11
-89.155272,40.285165,969101865,1,213.2099,16,11,57,45,3.18,1,78,2290,2,88,38.8454,5,3.11
-89.155272,40.285182,969101864,1,214.7438,16,11,57,44,3.18,1,76,2305,2,89,39.5442,5,3.11
-89.155272,40.285196,969101863,1,214.7438,16,11,57,43,3.18,1,78,2282,2,90,39.5895,4.9,3.04
-89.155272,40.285207,969101862,1,217.2514,16,11,57,42,3.18,1,78,2279,2,90,39.5374,4.9,3.04
-89.155275,40.285221,969101861,1,231.7858,16,11,57,41,3.18,1,80,2279,2,89,39.0981,4.9,3.04
-89.155275,40.285234,969101860,1,237.1406,16,11,57,40,3.18,1,77,2287,2,87,38.3537,5,3.11
-89.155275,40.285246,969101859,1,200.422,16,11,57,39,3.18,1,79,2293,2,93,41.1063,5,3.11
-89.155275,40.285257,969101858,1,215.7214,16,11,57,38,3.18,1,82,2257,2,88,38.2856,5,3.11
-89.155275,40.285271,969101857,1,228.4709,16,11,57,37,3.07,1,77,2318,2,90,40.214,4.8,2.98
-89.155275,40.285284,969101856,1,234.8173,16,11,57,36,3.07,1,79,2283,2,92,40.487,4.8,2.98
-89.155275,40.285296,969101855,1,222.1245,16,11,57,35,3.07,1,80,2261,2,88,38.3535,4.7,2.92
-89.155275,40.285309,969101854,1,216.5714,16,11,57,34,3.07,1,75,2293,2,86,38.0123,4.8,2.98
-89.155275,40.285321,969101853,1,228.2778,16,11,57,33,3.07,1,78,2290,2,90,39.7282,4.8,2.98
-89.155275,40.285334,969101852,1,223.3696,16,11,57,32,2.9,1,78,2275,2,85,37.2754,4.5,2.8
-89.155275,40.285348,969101851,1,218.7334,16,11,57,31,2.73,1,77,2317,2,91,40.6433,4.3,2.67
-89.155278,40.285359,969101850,1,221.3901,16,11,57,30,2.73,1,81,2283,2,93,40.927,4.3,2.67
-89.155278,40.285371,969101849,1,227.589,16,11,57,29,2.73,1,75,2263,2,84,36.6425,4.2,2.61
-89.155278,40.285382,969101848,1,212.5345,16,11,57,28,3.01,1,76,2299,2,88,38.9981,4.6,2.86
-89.155278,40.285393,969101847,1,212.5345,16,11,57,27,3.18,1,76,2275,2,85,37.2754,4.9,3.04
-89.155278,40.285404,969101846,1,203.5857,16,11,57,26,3.24,1,77,2301,2,90,39.9191,5,3.11
-89.155278,40.285418,969101845,1,211.7888,16,11,57,25,3.24,1,77,2271,2,86,37.6476,5.1,3.17
-89.155278,40.285429,969101844,1,200.6361,16,11,57,24,3.24,1,76,2319,2,94,42.0194,5.1,3.17
-89.155278,40.285443,969101843,1,198.3902,16,11,57,23,3.24,1,82,2244,2,91,39.3628,5.1,3.17
-89.155278,40.285457,969101842,1,180.4227,16,11,57,22,3.24,1,78,2290,2,91,40.1697,5.1,3.17
-89.155278,40.285471,969101841,1,204.9809,16,11,57,21,3.18,1,82,2283,2,90,39.6068,4.9,3.04
-89.155278,40.285487,969101840,1,190.5027,16,11,57,20,3.18,1,79,2272,2,88,38.5401,4.9,3.04
-89.155278,40.285501,969101839,1,188.2166,16,11,57,19,3.18,1,76,2291,2,88,38.8624,4.9,3.04
-89.155281,40.285515,969101838,1,204.9809,16,11,57,18,3.18,1,77,2277,2,86,37.747,4.9,3.04
-89.155281,40.285529,969101837,1,210.3149,16,11,57,17,3.18,1,76,2288,2,84,37.0473,4.9,3.04
-89.155281,40.28554,969101836,1,187.4546,16,11,57,16,3.18,1,67,2297,2,73,32.3225,4.9,3.04
-89.153972,40.284638,969101188,1,206.0109,16,11,46,28,3.41,1,66,2305,2,75,33.3237,5.3,3.29
-89.153972,40.284621,969101187,1,219.6113,16,11,46,27,3.41,1,64,2304,2,75,33.3093,5.3,3.29
-89.153972,40.284607,969101186,1,219.6113,16,11,46,26,3.41,1,69,2305,2,76,33.768,5.2,3.23
-89.153972,40.28459,969101185,1,211.0216,16,11,46,25,3.41,1,66,2308,2,75,33.3671,5.3,3.29
-89.153966,40.284574,969101184,1,212.4532,16,11,46,24,3.41,1,65,2326,2,76,34.0757,5.3,3.29
-89.153966,40.28456,969101183,1,212.4532,16,11,46,23,3.41,1,69,2297,2,75,33.2081,5.3,3.29
-89.153966,40.284546,969101182,1,216.424,16,11,46,22,3.41,1,67,2314,2,76,33.8999,5.3,3.29
-89.153966,40.284532,969101181,1,214.9851,16,11,46,21,3.41,1,67,2292,2,75,33.1358,5.3,3.29
-89.153966,40.284518,969101180,1,221.4605,16,11,46,20,3.41,1,66,2306,2,77,34.2272,5.3,3.29
-89.153966,40.284504,969101179,1,210.6681,16,11,46,19,3.41,1,69,2310,2,77,34.2866,5.2,3.23
-89.153966,40.28449,969101178,1,220.0215,16,11,46,18,3.41,1,67,2322,2,78,34.9123,5.3,3.29
-89.153966,40.284477,969101177,1,210.6681,16,11,46,17,3.41,1,70,2293,2,78,34.4763,5.2,3.23
-89.153966,40.284463,969101176,1,214.9851,16,11,46,16,3.41,1,67,2318,2,78,34.8521,5.3,3.29
-89.153966,40.284449,969101175,1,207.7901,16,11,46,15,3.41,1,70,2311,2,82,36.5288,5.3,3.29
-89.153964,40.284438,969101174,1,219.302,16,11,46,14,3.41,1,70,2278,2,76,33.3725,5.3,3.29
-89.153964,40.284421,969101173,1,204.65,16,11,46,13,3.41,1,69,2320,2,78,34.8822,5.3,3.29
-89.153964,40.28441,969101172,1,206.8057,16,11,46,12,3.41,1,71,2317,2,80,35.7304,5.2,3.23
-89.153964,40.284393,969101171,1,215.4286,16,11,46,11,3.41,1,69,2312,2,79,35.2076,5.3,3.29
-89.153964,40.284379,969101170,1,234.1115,16,11,46,10,3.41,1,72,2303,2,84,37.2902,5.3,3.29
-89.153964,40.284365,969101169,1,218.3029,16,11,46,9,3.41,1,73,2279,2,80,35.1444,5.2,3.23
-89.153966,40.284352,969101168,1,214.71,16,11,46,8,3.41,1,67,2303,2,78,34.6266,5.3,3.29
-89.153966,40.284335,969101167,1,213.9914,16,11,46,7,3.41,1,72,2312,2,81,36.0989,5.3,3.29
-89.153966,40.284321,969101166,1,220.4586,16,11,46,6,3.41,1,72,2316,2,84,37.5007,5.3,3.29
-89.153964,40.284307,969101165,1,211.1171,16,11,46,5,3.41,1,72,2285,2,78,34.356,5.2,3.23
-89.153964,40.284293,969101164,1,219.0214,16,11,46,4,3.41,1,71,2296,2,79,34.9639,5.2,3.23
-89.153964,40.284279,969101163,1,224.77,16,11,46,3,3.41,1,69,2312,2,80,35.6533,5.3,3.29
-89.153964,40.284263,969101162,1,218.3029,16,11,46,2,3.41,1,73,2312,2,86,38.3273,5.2,3.23
-89.153964,40.284249,969101161,1,208.2428,16,11,46,1,3.41,1,74,2274,2,80,35.0673,5.3,3.29
-89.153958,40.284235,969101160,1,221.8957,16,11,46,0,3.41,1,70,2303,2,80,35.5145,5.2,3.23
-89.153958,40.284221,969101159,1,219.74,16,11,45,59,3.41,1,71,2325,2,82,36.7501,5.3,3.29
-89.153958,40.284207,969101158,1,233.3929,16,11,45,58,3.41,1,79,2283,2,87,38.2866,5.2,3.23
-89.153958,40.284193,969101157,1,224.0515,16,11,45,57,3.41,1,74,2261,2,83,36.1743,5.2,3.23
-89.153958,40.284182,969101156,1,234.8301,16,11,45,56,3.41,1,73,2313,2,85,37.898,5.3,3.29
-89.153958,40.284171,969101155,1,245.2038,16,11,45,55,3.41,1,78,2297,2,88,38.9641,5.2,3.23
-89.153958,40.284154,969101154,1,227.2165,16,11,45,54,3.41,1,73,2291,2,83,36.6543,5.3,3.29
-89.153958,40.28414,969101153,1,222.8995,16,11,45,53,3.41,1,76,2307,2,87,38.6891,5.2,3.23
-89.153958,40.284127,969101152,1,226.497,16,11,45,52,3.41,1,75,2272,2,81,35.4744,5.3,3.29
-89.153958,40.284113,969101151,1,214.9851,16,11,45,51,3.41,1,73,2311,2,88,39.2016,5.3,3.29
-89.153958,40.284099,969101150,1,217.863,16,11,45,50,3.41,1,77,2271,2,87,38.0853,5.2,3.23
-89.153958,40.284082,969101149,1,202.7536,16,11,45,49,3.41,1,77,2291,2,88,38.8624,5.2,3.23
-89.153958,40.284068,969101148,1,208.5096,16,11,45,48,3.41,1,76,2278,2,85,37.3245,5.2,3.23
-89.153958,40.284054,969101147,1,228.6555,16,11,45,47,3.41,1,75,2309,2,89,39.6128,5.2,3.23
-89.153958,40.28404,969101146,1,209.2291,16,11,45,46,3.41,1,78,2247,2,84,36.3834,5.2,3.23
-89.153955,40.284029,969101145,1,210.6681,16,11,45,45,3.41,1,74,2276,2,82,35.9756,5.3,3.29
-89.153955,40.284015,969101144,1,209.9486,16,11,45,44,3.41,1,74,2322,2,88,39.3882,5.2,3.23
-89.153955,40.284002,969101143,1,205.6316,16,11,45,43,3.41,1,75,2288,2,85,37.4884,5.2,3.23
-89.153955,40.283988,969101142,1,205.6316,16,11,45,42,3.41,1,75,2302,2,87,38.6052,5.2,3.23
-89.153955,40.283974,969101141,1,196.2782,16,11,45,41,3.41,1,76,2292,2,86,37.9957,5.2,3.23
-89.153955,40.28396,969101140,1,206.3511,16,11,45,40,3.41,1,76,2286,2,86,37.8962,5.2,3.23
-89.153955,40.283946,969101139,1,203.4731,16,11,45,39,3.41,1,71,2307,2,84,37.355,5.3,3.29
-89.153955,40.283929,969101138,1,201.3147,16,11,45,38,3.41,1,76,2309,2,88,39.1677,5.2,3.23
-89.153955,40.283915,969101137,1,194.0914,16,11,45,37,3.41,1,77,2273,2,85,37.2426,5.2,3.23
-89.153955,40.283902,969101136,1,194.0914,16,11,45,36,3.41,1,72,2296,2,84,37.1769,5.2,3.23
-89.153952,40.283888,969101135,1,208.426,16,11,45,35,3.41,1,74,2304,2,89,39.527,5.2,3.23
-89.153952,40.283874,969101134,1,205.5591,16,11,45,34,3.41,1,80,2266,2,86,37.5647,5.2,3.23
-89.153952,40.28386,969101133,1,204.8424,16,11,45,33,3.41,1,75,2286,2,84,37.0149,5.2,3.23
-89.153952,40.283846,969101132,1,201.9754,16,11,45,32,3.41,1,74,2289,2,84,37.0635,5.2,3.23
-89.15395,40.283832,969101131,1,212.059,16,11,45,31,3.47,1,76,2286,2,84,37.0149,5.3,3.29
-89.15395,40.283818,969101130,1,195.088,16,11,45,30,3.58,1,74,2300,2,86,38.1283,5.5,3.42
-89.15395,40.283804,969101129,1,200.103,16,11,45,29,3.64,1,76,2299,2,88,38.9981,5.6,3.48
-89.15395,40.283788,969101128,1,224.1952,16,11,45,28,3.64,1,76,2302,2,90,39.9364,5.6,3.48
-89.15395,40.283774,969101127,1,228.2372,16,11,45,27,3.64,1,76,2278,2,86,37.7636,5.6,3.48
-89.15395,40.28376,969101126,1,203.9853,16,11,45,26,3.64,1,78,2281,2,87,38.253,5.6,3.48
-89.15395,40.283743,969101125,1,219.4795,16,11,45,25,3.64,1,77,2285,2,87,38.3201,5.6,3.48
-89.153947,40.283727,969101124,1,208.0273,16,11,45,24,3.64,1,76,2295,2,89,39.3726,5.6,3.48
-89.153947,40.283713,969101123,1,228.9108,16,11,45,23,3.64,1,78,2299,2,92,40.7707,5.6,3.48
-89.153947,40.283699,969101122,1,220.8269,16,11,45,22,3.64,1,79,2281,2,90,39.5721,5.6,3.48
-89.153947,40.283685,969101121,1,224.1952,16,11,45,21,3.64,1,77,2275,2,87,38.1524,5.6,3.48
-89.153947,40.283668,969101120,1,233.913,16,11,45,20,3.58,1,79,2299,2,92,40.7707,5.5,3.42
-89.153947,40.283654,969101119,1,206.9447,16,11,45,19,3.64,1,78,2271,2,87,38.0853,5.6,3.48
-89.153947,40.28364,969101118,1,192.7796,16,11,45,18,3.64,1,76,2298,2,88,38.9811,5.6,3.48
-89.153947,40.283627,969101117,1,214.3409,16,11,45,17,3.58,1,81,2283,2,91,40.0469,5.5,3.42
